consecutive_number,Clock points,No Damage,Top,Undercarriage,Unknown
540115,21,0,1,1,0
540116,3,0,0,0,0
540117,5,0,1,0,0
540118,7,0,1,0,0
540119,7,0,0,0,0
540120,7,0,0,0,0
540121,12,0,1,0,0
540122,15,0,0,1,0
540123,12,0,1,1,0
540124,9,0,0,0,0
540125,13,0,1,1,0
540126,11,0,0,0,0
540127,12,0,1,0,0
540128,5,0,1,1,0
540129,12,0,1,1,0
540130,12,0,1,0,0
540131,5,0,0,0,0
540132,12,0,1,1,0
540133,1,0,1,0,0
540135,0,0,0,0,1
540136,3,0,0,0,0
540137,2,0,0,0,0
540138,0,0,1,0,0
540140,7,0,0,0,0
540141,8,0,1,0,0
540142,12,0,1,1,0
540143,8,0,1,0,0
540144,12,0,1,1,0
540145,3,0,0,0,0
540146,4,0,0,0,0
540147,5,0,0,0,0
540148,7,0,0,0,0
540149,12,0,0,0,0
540150,13,0,1,1,0
540151,3,0,0,0,0
540152,12,0,1,1,0
540153,12,0,1,1,0
540154,12,0,1,0,0
540155,12,0,1,1,0
540156,1,0,1,0,0
540157,12,0,1,1,0
540158,12,0,1,0,0
540159,12,0,1,1,0
540160,1,0,0,0,0
540161,12,0,1,1,0
540162,12,0,0,1,0
540163,5,0,0,0,0
540164,3,0,0,0,0
540165,4,0,0,0,0
540166,6,0,1,1,0
540167,11,0,1,1,0
540168,56,0,2,1,0
540169,15,0,1,0,0
540170,18,0,0,0,0
540171,6,0,0,0,0
540172,1,0,0,0,0
540173,3,0,0,0,0
540174,13,0,0,0,0
540175,14,0,1,1,0
540176,12,0,0,0,0
540177,10,0,0,0,0
540178,15,0,1,1,0
540179,11,0,0,0,0
540181,15,0,2,2,0
540182,12,0,0,1,0
540183,15,0,1,1,0
540184,5,0,0,0,0
540185,35,0,0,0,0
540186,12,0,1,0,0
540187,8,0,1,0,0
540188,12,0,0,0,0
540189,12,0,1,1,0
540190,12,0,1,1,0
540191,5,0,0,0,0
540192,12,0,1,1,0
540193,12,0,1,1,0
540194,12,0,1,1,0
540195,12,0,1,0,0
540196,1,0,1,0,0
540197,0,0,1,0,0
540198,12,0,1,1,0
540199,2,0,0,0,0
540200,8,0,0,0,0
540201,6,0,0,0,0
540202,9,0,0,0,0
540203,0,0,1,0,0
540204,2,0,1,0,0
540205,3,0,0,0,0
540206,5,0,0,0,0
540207,8,0,1,0,0
540208,4,0,0,0,0
540209,17,0,1,2,0
540210,11,0,0,0,0
540212,63,0,1,2,0
540213,7,0,0,0,0
540214,6,0,0,0,0
540215,2,0,0,0,0
540216,12,0,1,0,0
540217,1,0,0,0,0
540218,12,0,1,1,0
540219,12,0,1,0,0
540220,3,0,0,0,0
540221,9,0,0,0,0
540222,8,0,0,0,0
540223,6,0,0,1,0
540224,8,0,0,0,0
540225,17,0,1,1,0
540226,20,0,1,1,0
540227,4,0,0,0,0
540228,15,0,1,1,0
540229,2,0,0,0,0
540230,1,0,0,0,0
540231,12,0,1,1,0
540232,3,0,0,0,0
540233,1,0,0,0,0
540234,12,0,0,1,0
540236,7,0,0,1,0
540237,5,0,0,1,0
540238,6,0,1,2,0
540239,6,0,0,0,0
540240,12,0,1,0,0
540241,18,0,1,1,0
540242,1,0,0,0,0
540243,12,0,1,1,0
540244,6,0,0,0,0
540245,12,0,1,0,0
540246,3,0,1,0,0
540247,12,0,1,0,0
540248,16,0,1,1,0
540249,7,0,0,0,0
550001,12,0,1,1,0
550002,12,0,1,1,0
550003,11,0,0,0,0
550004,8,0,0,0,0
550005,12,0,1,1,0
550006,16,0,1,1,0
550007,12,0,1,1,0
550008,18,0,2,2,0
550009,12,0,1,1,0
550010,12,0,1,1,0
550011,17,0,1,2,0
550012,24,0,2,2,0
550013,15,0,1,1,0
550014,12,0,1,1,0
550015,18,0,1,1,0
550016,8,0,0,0,0
550017,9,0,0,0,0
550018,24,0,2,2,0
550019,12,0,1,1,0
550020,12,0,1,1,0
550021,1,0,0,0,0
550022,1,0,0,0,0
550023,12,1,1,1,0
550024,19,0,1,2,0
550025,10,0,1,0,0
550026,10,0,0,0,0
550027,12,0,1,1,0
550028,12,0,1,1,0
550029,0,0,0,0,1
550030,12,0,1,1,0
550031,4,0,0,0,0
550032,13,0,1,1,0
550033,12,0,0,0,0
550034,12,0,1,1,0
550035,17,0,1,1,0
550036,0,1,0,0,0
550037,12,0,1,1,0
550039,12,0,1,1,0
550040,13,0,0,0,0
550041,18,0,1,1,0
550043,12,0,1,1,0
550044,17,0,1,2,0
550045,24,0,2,2,0
550046,17,0,1,1,0
550047,19,0,1,1,0
550048,12,0,1,1,0
550049,12,0,1,1,0
550050,0,0,0,0,1
550051,12,0,1,1,0
550052,12,0,1,1,0
550053,3,0,0,0,0
550054,17,0,1,1,0
550055,12,0,1,1,0
550056,12,0,1,1,0
550057,8,0,1,1,0
550058,3,0,0,0,0
550059,12,0,1,1,0
550060,6,0,0,0,0
550061,12,0,1,1,0
550062,12,0,0,0,0
550063,12,0,1,1,0
550064,7,0,0,1,0
550065,12,0,1,1,0
550066,12,0,1,1,0
550068,17,0,1,1,0
550069,8,0,0,0,0
550070,6,0,0,1,0
550071,12,0,0,0,0
550072,27,0,2,2,0
550073,12,0,1,1,0
550074,1,0,0,0,0
550075,9,0,0,1,0
550076,1,0,0,0,0
550077,12,0,1,1,0
550078,12,0,1,1,0
550079,6,0,0,0,0
550080,12,0,1,1,0
550081,3,0,0,0,0
550082,12,0,1,1,0
550083,3,0,0,0,0
550084,5,0,0,0,0
550085,12,0,1,1,0
550086,15,0,1,1,0
550087,24,0,2,2,0
550088,17,0,1,1,0
550089,16,0,1,1,0
550090,12,0,1,1,0
550091,8,0,0,0,0
550092,11,0,0,0,0
550093,12,0,1,0,0
550094,1,0,0,0,0
550095,12,0,1,1,0
550096,11,0,0,0,0
550097,13,0,0,0,0
550098,12,0,1,1,0
550099,0,1,0,0,0
550100,12,0,1,1,0
550101,0,1,0,0,0
550102,12,0,1,1,0
550103,17,0,1,1,0
550104,12,0,1,1,0
550105,24,0,2,2,0
550106,12,0,0,0,0
550107,12,0,1,1,0
550108,7,0,1,0,0
550109,1,0,0,0,0
550110,12,0,1,1,0
550112,12,0,1,1,0
550113,1,0,0,0,0
550114,17,0,1,1,0
550115,29,0,2,2,0
550116,17,0,1,1,0
550117,12,0,1,1,0
550119,7,0,0,1,0
550120,2,0,0,0,0
550121,12,0,1,1,0
550122,27,0,1,2,0
550123,6,0,0,1,0
550124,1,0,0,1,0
550125,12,0,1,1,0
550126,1,0,0,0,0
550127,12,0,1,1,0
550128,10,0,1,0,0
550129,12,0,1,1,0
550130,12,0,1,1,0
550131,12,0,1,1,0
550132,13,0,1,2,0
550133,12,0,1,1,0
550134,12,0,1,1,0
550135,11,0,0,0,0
550136,14,0,2,2,0
550137,23,0,1,1,0
550138,8,0,1,0,0
550139,1,0,0,0,0
550140,12,0,1,1,0
550141,1,0,0,0,0
550142,1,0,1,0,0
550143,12,0,0,0,0
550144,3,0,0,1,0
550145,12,0,1,1,0
550146,24,0,2,2,0
550147,10,0,1,0,0
550148,10,0,0,0,0
550149,12,0,1,1,0
550150,24,0,2,2,0
550151,12,0,1,1,0
550152,7,0,1,0,0
550153,12,0,1,1,0
550154,13,0,0,0,0
550155,12,0,1,1,0
550156,12,0,1,1,0
550157,12,0,1,1,0
550158,12,0,1,1,0
550159,12,0,1,1,0
550160,12,0,1,1,0
550161,12,0,1,1,0
550163,4,0,0,0,0
550164,12,0,1,1,0
550165,3,0,0,0,0
550166,6,0,0,0,0
550167,17,0,1,1,0
550168,12,0,1,1,0
550169,12,0,1,1,0
550170,13,0,1,1,0
550171,12,0,1,1,0
550172,4,0,0,0,0
550173,12,0,1,1,0
550174,16,0,1,2,0
550175,13,0,1,1,0
550176,17,0,1,1,0
550177,24,0,2,2,0
550178,24,0,2,2,0
550179,1,0,0,0,0
550180,25,0,2,2,0
550182,12,0,1,1,0
550183,12,0,1,1,0
550184,3,0,0,0,0
550185,4,0,0,0,0
550186,2,0,0,0,0
550187,6,0,0,0,0
550188,13,0,0,0,0
550189,3,0,0,0,0
550190,13,0,1,1,0
550191,13,0,1,1,0
550192,12,0,1,1,0
550193,13,0,1,1,0
550194,12,0,1,1,0
550195,12,0,1,1,0
550196,17,0,1,1,0
550197,12,0,1,1,0
550198,21,0,1,1,0
550199,16,0,1,1,0
550200,12,0,1,1,0
550201,3,0,0,0,0
550202,12,0,1,1,0
550203,12,0,1,1,0
550204,3,0,0,0,0
550205,7,0,0,0,0
550206,5,0,0,0,0
550207,15,0,1,1,0
550208,17,0,1,1,0
550209,0,0,0,0,1
550210,24,0,2,2,0
550211,24,0,2,2,0
550212,8,0,0,1,0
550213,7,0,1,0,0
550214,24,0,2,2,0
550215,12,0,1,1,0
550216,2,0,0,0,0
550217,12,0,1,1,0
550218,4,0,0,0,0
550219,12,0,1,1,0
550220,12,0,1,1,0
550221,24,1,2,2,0
550222,3,0,0,0,0
550223,3,0,0,0,0
550224,12,0,1,1,0
550225,13,0,1,1,0
550226,3,0,0,0,0
550227,6,0,0,0,0
550228,9,0,0,0,0
550229,24,0,2,2,0
550230,12,0,1,1,0
550231,12,0,1,1,0
550232,15,0,1,1,0
550233,12,0,1,1,0
550234,24,0,3,2,0
550235,12,0,1,1,0
550236,1,0,0,0,0
550237,12,0,1,1,0
550238,1,0,0,0,0
550239,12,0,1,1,0
550240,5,0,0,0,0
550241,12,0,1,1,0
550242,12,0,1,1,0
550243,12,0,1,1,0
550244,12,0,1,1,0
550245,12,0,1,1,0
550246,12,0,1,1,0
550247,0,0,0,0,1
550248,13,0,2,1,0
550249,17,0,2,2,0
550250,15,0,1,0,0
550251,17,0,1,1,0
550252,12,0,1,1,0
550253,18,0,1,1,0
550254,24,0,2,2,0
550255,24,0,2,2,0
550256,13,0,1,1,0
550257,12,0,1,1,0
550258,24,0,2,2,0
550259,5,0,0,0,0
550260,7,0,0,0,0
550261,0,1,0,0,0
550262,24,0,2,2,0
550263,12,0,1,1,0
550264,12,0,1,1,0
550265,8,0,0,0,0
550266,13,0,1,1,0
550267,4,0,0,0,0
550268,0,0,0,0,1
550269,6,0,0,0,0
550270,10,0,0,0,0
550271,3,0,0,0,0
550272,12,0,1,1,0
550273,12,0,1,1,0
550274,12,0,1,1,0
550275,1,0,0,0,0
550276,24,0,2,2,0
550277,7,0,0,0,0
550278,12,0,0,2,0
550279,8,0,0,0,0
550280,24,0,2,2,0
550281,12,0,1,1,0
550282,13,0,1,1,0
550283,6,0,0,0,0
550284,12,0,1,1,0
550285,6,0,1,0,0
550286,3,0,0,0,0
550287,12,0,1,1,0
550288,17,0,0,0,0
550289,12,0,1,1,0
550290,6,0,0,0,0
550291,15,0,1,1,0
550292,17,0,1,1,0
550293,15,0,1,1,0
550294,23,0,1,1,0
550295,12,0,0,0,0
550296,12,0,1,1,0
550297,1,0,0,0,0
550298,12,0,1,1,0
550299,12,0,1,1,0
550300,0,1,0,0,0
550301,5,0,0,0,0
550302,6,0,0,0,0
550303,0,1,0,0,0
550304,12,0,1,1,0
550305,13,0,1,1,0
550306,17,0,1,1,0
550308,3,0,0,0,0
550309,13,0,1,1,0
550310,0,1,0,0,0
550311,20,0,1,1,0
550312,12,0,1,1,0
550313,12,1,1,1,0
550314,16,0,1,1,0
550315,7,0,0,1,0
550316,8,0,0,0,0
550317,11,0,0,0,0
550318,16,0,1,1,0
550319,5,0,0,0,0
550320,0,0,0,0,1
550321,12,0,1,1,0
550322,15,0,1,1,0
550323,24,0,2,2,0
550324,17,0,0,0,0
550325,5,0,0,0,0
550326,10,0,1,0,0
550327,3,0,0,0,0
550328,7,0,1,0,0
550329,12,0,1,1,0
550330,12,0,1,1,0
550331,12,1,1,1,0
550332,10,0,0,0,0
550333,12,0,1,1,0
550335,17,0,1,1,0
550336,12,0,1,1,0
550337,3,0,0,0,0
550338,12,0,1,1,0
550339,12,0,1,1,0
550340,10,0,0,0,0
550341,24,0,2,2,0
550342,9,0,0,0,0
550343,6,0,0,0,0
550344,15,0,0,0,0
550345,0,1,0,0,0
550346,3,0,0,0,0
550347,7,0,1,0,0
550348,8,0,0,0,0
550349,1,0,0,0,0
550350,1,0,0,0,0
550351,12,0,1,1,0
550352,13,0,0,0,0
550353,6,0,0,0,0
550354,12,0,1,1,0
550355,12,0,1,1,0
550356,0,1,0,0,0
550357,1,0,0,0,0
550358,11,0,0,0,0
550359,12,0,1,1,0
550360,6,0,0,0,0
550361,12,0,1,1,0
550362,4,0,0,0,0
550363,12,0,1,1,0
550364,18,0,1,1,0
550365,2,0,0,0,0
550366,12,0,1,1,0
550367,5,0,0,0,0
550368,1,0,0,0,0
550369,12,0,1,1,0
550370,12,0,1,1,0
550371,12,0,1,1,0
550372,13,0,0,0,0
550373,15,0,1,1,0
550374,1,0,0,0,0
550375,0,1,0,0,0
550376,7,0,0,0,0
550377,12,0,1,1,0
550378,3,0,1,0,0
550379,13,0,1,1,0
550380,10,0,0,0,0
550381,24,0,2,2,0
550382,12,0,0,0,0
550383,6,0,0,1,0
550384,12,0,1,1,0
550385,24,0,2,2,0
550386,17,0,1,1,0
550387,24,0,2,2,0
550388,7,0,0,0,0
550389,12,0,1,1,0
550390,12,0,1,1,0
550391,13,0,0,0,0
550392,13,0,1,1,0
550393,12,0,1,1,0
550394,12,0,1,1,0
550395,11,0,1,0,0
550396,3,0,0,0,0
550397,4,0,0,0,0
550398,12,0,1,1,0
550399,12,0,1,1,0
550400,8,0,1,0,0
550401,12,0,1,1,0
550402,12,0,1,1,0
550403,15,0,1,1,0
550404,12,0,1,1,0
550405,12,0,1,1,0
550406,1,1,0,0,0
550407,13,0,0,0,0
550408,15,0,1,1,0
550409,12,0,1,1,0
550410,1,0,1,0,0
550411,24,0,2,2,0
550412,15,0,0,0,0
550413,5,0,0,0,0
550414,2,0,0,1,0
550415,11,0,0,0,0
550416,12,0,1,1,0
550417,12,0,1,1,0
550418,13,0,0,0,0
550419,12,0,1,0,0
550420,10,0,2,0,0
550421,7,0,1,0,0
550422,16,0,1,1,0
550423,13,0,1,0,0
550424,9,0,1,1,1
550425,7,0,0,2,0
550426,12,0,1,1,0
550427,15,0,2,1,0
550428,12,0,1,1,0
550429,1,0,0,0,0
550430,12,0,1,1,0
550431,12,0,1,1,0
550432,12,0,1,1,0
550433,12,0,1,1,0
550434,12,0,1,1,0
550435,17,0,1,1,0
550436,13,0,1,1,0
550437,12,0,1,1,0
550438,15,0,1,1,0
550439,19,0,2,2,0
550440,2,0,1,0,0
550441,11,0,0,0,0
550442,12,0,1,1,0
550443,11,0,0,0,0
550444,20,0,0,0,0
550445,0,1,0,0,0
550446,36,0,3,3,0
550447,12,0,1,1,0
550448,12,0,1,1,0
550449,9,0,0,0,0
550450,12,0,1,1,0
550451,13,0,1,1,0
550452,12,0,1,1,0
550453,19,0,2,1,0
550454,1,0,0,0,0
550455,12,0,1,1,0
550456,6,0,0,0,0
550457,17,0,1,1,0
550458,12,0,1,1,0
550459,1,0,0,0,0
550460,11,0,1,0,0
550461,12,0,1,1,0
550462,1,0,0,0,0
550463,0,0,0,0,1
550464,1,0,0,1,0
550465,14,0,2,2,0
550466,12,0,1,1,0
550468,12,0,1,1,0
550469,12,0,1,1,0
550470,12,0,1,1,0
550471,12,0,1,1,0
550472,12,0,1,1,0
550473,6,0,0,0,0
550474,0,1,0,0,0
550475,5,0,0,0,0
550476,0,1,0,0,0
550477,14,0,0,0,0
550478,7,0,0,0,0
550479,3,0,0,0,0
550480,13,0,0,0,0
550481,11,0,0,0,0
550482,15,0,0,0,0
550483,12,0,1,1,0
550484,17,0,1,1,0
550485,0,0,0,0,1
550486,15,0,1,1,0
550487,13,0,1,1,0
550488,1,0,0,0,0
550489,15,0,1,1,0
550490,6,0,0,0,0
550491,12,0,1,1,0
550492,6,0,0,0,0
550493,5,0,0,0,0
550494,9,0,0,0,0
550495,10,0,0,2,0
550496,19,0,1,2,0
550497,12,0,1,1,0
550498,5,0,1,0,0
550499,16,0,1,1,0
550500,13,0,2,1,0
550501,17,0,1,1,0
550502,26,0,2,2,0
550503,5,0,1,0,0
550504,2,0,0,0,0
550505,6,0,0,0,0
550506,3,0,1,0,0
550507,14,0,1,1,0
550508,3,0,0,0,0
550509,2,0,0,0,0
550510,8,0,0,0,0
550511,7,0,0,0,0
550512,3,0,0,0,0
550513,5,0,0,0,0
550514,5,0,0,0,0
550515,7,0,0,0,0
550516,10,0,0,0,0
550517,1,0,0,0,0
550518,2,0,0,0,0
550519,12,0,1,1,0
550520,12,0,1,1,0
550521,9,0,0,0,0
550522,12,0,0,0,0
550523,24,0,2,2,0
550524,12,0,1,1,0
550525,12,0,1,1,0
550526,11,0,1,0,0
550527,0,1,0,0,0
550528,12,0,1,1,0
550529,12,0,1,1,0
560001,0,0,0,0,1
560002,2,0,0,0,0
560003,0,0,0,1,0
560004,1,0,0,0,0
560005,2,0,0,0,0
560006,0,0,0,0,1
560007,0,0,0,0,1
560008,2,0,0,0,0
560009,0,0,0,0,1
560010,1,0,0,0,0
560011,0,0,0,0,1
560012,1,0,1,0,0
560013,0,0,0,0,1
560014,9,1,0,0,0
560015,2,0,0,0,0
560016,1,0,0,0,0
560017,0,0,0,0,1
560018,0,0,0,0,1
560019,1,0,1,0,0
560020,3,0,0,0,0
560021,1,0,0,0,0
560022,0,0,1,0,0
560023,4,0,0,0,0
560024,1,0,0,0,0
560025,1,0,0,0,0
560026,1,0,1,0,0
560027,0,0,1,0,0
560028,8,0,0,0,0
560029,2,0,0,0,0
560030,1,0,0,0,0
560031,1,0,0,0,0
560032,0,0,0,0,1
560033,3,0,0,0,0
560034,1,0,0,0,0
560035,0,0,0,0,1
560036,1,0,0,0,0
560037,1,0,0,0,0
560038,1,0,0,0,0
560039,0,0,0,0,1
560040,8,0,0,0,0
560041,1,0,0,0,0
560042,0,0,0,0,1
560043,2,0,0,0,0
560044,0,0,0,0,1
560045,1,0,0,0,0
560047,0,0,0,0,1
560048,0,0,1,0,0
560049,2,0,0,0,0
560050,4,0,0,0,0
560051,2,0,0,0,0
560052,1,0,0,0,0
560053,0,0,0,0,1
560054,1,0,0,0,0
560055,0,0,0,0,1
560056,2,0,0,0,0
560057,1,0,0,0,0
560058,0,0,0,0,1
560059,0,0,0,0,1
560060,0,0,0,0,1
560061,0,0,0,0,1
560062,1,0,0,0,0
560063,0,0,0,0,1
560064,1,1,0,0,0
560065,1,0,0,0,0
560066,2,0,0,0,0
560067,0,0,0,0,1
560068,2,0,0,0,0
560069,1,0,0,0,0
560070,5,0,0,0,0
560071,2,0,0,0,0
560072,0,0,1,0,0
560073,1,0,0,0,1
560074,1,0,0,1,0
560075,0,0,0,0,1
560076,1,0,0,0,0
560077,0,0,0,0,1
560078,1,1,0,0,0
560079,2,0,0,0,0
560080,1,0,0,0,0
560081,13,0,0,0,0
560082,0,0,0,0,1
560083,3,0,0,0,0
560084,0,0,0,0,1
560085,1,0,0,0,0
560086,0,0,0,0,1
560087,0,0,0,0,1
560088,0,0,0,0,1
560089,3,0,0,0,0
560090,0,1,0,0,0
560091,1,0,0,0,0
560092,2,0,0,0,0
560093,0,0,0,0,1
560094,2,0,0,0,0
560095,2,0,0,0,0
560096,2,0,0,0,0
560097,2,0,0,0,0
560098,9,0,0,0,0
560099,0,0,1,0,0
560100,2,0,0,0,0
10100,1,0,0,0,0
10786,1,0,0,0,0
10787,18,0,1,0,0
10788,2,0,1,0,0
10789,1,0,0,0,0
10790,1,0,0,0,0
10791,1,0,0,0,0
10792,2,0,0,0,0
10793,12,0,1,1,0
10794,1,0,0,0,0
10795,1,0,0,0,0
10796,2,0,1,0,0
10797,2,0,1,0,0
10798,1,0,0,0,0
10799,1,0,0,0,0
10800,1,0,0,0,0
10801,4,0,1,0,0
10802,3,0,0,0,0
10804,4,0,1,0,0
10805,1,0,1,0,0
10806,1,0,0,0,0
10807,2,0,0,0,0
10808,2,0,1,0,0
10809,0,0,1,0,0
10810,1,0,0,0,0
10812,2,0,0,0,0
10813,3,0,0,0,0
10814,1,0,1,0,0
10815,14,0,0,0,0
10816,1,0,0,0,0
10817,1,0,0,0,0
10818,2,0,0,0,0
10819,1,0,0,0,0
10820,2,0,0,0,0
10821,1,0,1,0,0
10822,2,0,0,0,0
10823,1,0,0,0,0
10824,1,0,1,0,0
10825,2,0,1,0,0
10826,13,0,1,1,0
10827,3,0,0,0,0
10828,0,0,1,0,0
10829,1,0,0,0,0
10830,2,0,0,0,0
10831,5,0,0,0,0
10832,2,0,0,0,0
10833,2,0,1,0,0
10834,1,0,0,0,0
10835,9,0,1,0,0
10836,2,0,0,0,0
10837,1,0,0,0,0
10838,3,0,0,1,0
10839,8,0,0,0,0
10840,2,0,0,0,0
10841,7,0,0,0,0
10842,6,0,0,0,0
10843,4,0,0,0,0
10844,2,0,1,0,0
10845,8,0,0,0,0
10846,2,0,0,0,0
10847,1,0,0,0,0
10848,4,0,0,1,0
10849,1,0,1,0,0
10850,2,0,1,0,0
10851,5,0,0,0,0
10852,1,0,0,1,0
10853,0,1,0,0,0
10854,4,0,0,0,0
10855,6,0,0,0,0
10856,1,0,0,0,0
10857,1,0,0,0,0
10858,1,0,0,0,0
10859,2,0,0,1,0
10860,9,0,0,0,0
10861,2,0,0,0,0
10862,6,0,0,0,0
10863,1,0,1,0,0
10864,7,0,0,0,0
10865,2,0,0,0,0
10866,4,0,1,0,0
10867,2,0,0,0,0
10868,1,0,0,0,0
10869,1,0,0,0,0
10870,2,0,0,0,0
10871,2,0,0,0,0
10872,2,0,0,1,0
10873,3,0,1,0,0
10874,1,0,0,0,0
10875,1,0,1,0,0
10876,2,0,0,0,0
10877,2,0,0,0,0
10878,14,0,0,0,0
10879,4,0,0,0,0
10880,2,0,0,0,0
10881,6,0,0,1,0
10882,1,0,0,0,0
10883,1,0,0,0,0
10884,9,0,0,0,0
10885,4,0,0,0,0
10886,12,0,0,0,0
10887,3,0,0,0,0
10888,3,0,0,1,0
10889,1,0,0,0,0
10890,5,0,0,0,0
10891,6,0,0,1,0
10892,1,0,0,0,0
10893,2,0,0,0,0
10894,6,0,0,0,0
10895,1,0,0,0,0
10896,1,0,0,0,0
10897,4,0,0,0,0
10898,3,0,1,0,0
10899,5,0,0,0,0
10900,1,0,1,0,0
10901,1,0,0,0,0
10902,1,0,0,0,0
10903,2,0,1,0,0
10904,2,0,0,0,0
10905,4,0,0,0,0
10906,6,0,0,0,0
10907,7,0,0,0,0
10908,2,0,0,0,0
10909,0,0,1,1,0
10910,5,0,1,0,0
10911,1,0,1,0,0
10912,1,0,0,0,0
10913,2,0,0,0,0
10914,4,0,0,0,0
10915,2,0,0,0,0
10916,14,0,1,1,0
10917,2,0,0,0,0
10918,8,0,0,0,0
10919,1,0,0,0,0
10920,2,0,0,0,0
10921,1,0,1,0,0
10922,6,0,0,0,0
10923,1,0,1,0,0
10924,4,0,0,0,0
10925,1,0,0,0,0
10926,1,0,0,0,0
10927,3,0,1,0,0
10928,4,0,0,0,0
10929,1,0,1,0,0
10930,1,0,1,0,0
10931,1,0,0,0,0
10932,22,0,0,0,0
10933,2,0,0,0,0
10934,1,0,1,0,0
10935,2,0,0,0,0
10936,4,0,0,0,0
10937,6,0,1,0,0
10938,2,0,0,0,0
10939,6,0,0,0,0
10940,1,0,0,0,0
10941,2,0,1,0,0
10942,3,0,0,0,0
10943,2,0,1,0,0
10945,2,0,2,0,0
10946,4,0,0,0,0
10947,12,0,1,1,0
10948,1,0,0,0,0
10949,1,0,0,0,0
10950,0,0,1,0,0
10951,1,0,1,0,0
10952,2,0,0,0,0
10953,2,0,0,0,0
10954,2,0,0,0,0
10955,1,0,1,0,0
10956,2,0,0,0,0
10957,4,0,0,0,0
10958,7,0,0,0,0
10959,1,0,0,0,0
10960,14,0,0,2,0
10961,2,0,0,0,0
10962,2,0,0,0,0
10963,0,0,0,0,1
10964,1,0,0,0,0
10965,3,0,0,0,0
10966,0,0,1,0,0
10967,1,0,0,0,0
10968,3,0,0,0,0
10969,3,0,0,0,0
10970,2,0,0,0,0
10971,2,0,0,0,0
10972,2,0,0,0,0
10973,2,0,0,1,0
10974,10,0,0,2,0
10975,1,0,0,0,0
10976,7,0,0,0,0
10977,12,0,1,1,0
10978,1,0,1,1,0
10979,2,0,0,0,0
10980,6,0,0,0,0
10981,6,0,0,0,0
10982,2,0,0,1,0
10983,2,0,0,0,0
10984,1,0,0,0,0
10985,2,0,1,0,0
10986,3,0,0,0,0
10987,1,1,0,0,0
20061,10,0,0,2,0
20062,8,0,0,2,0
20063,12,0,1,1,0
20064,5,0,0,1,0
20065,1,0,0,0,0
20066,8,0,0,1,0
20067,1,0,0,0,0
20068,7,0,0,2,0
20069,4,0,0,2,0
20070,4,0,0,2,0
20071,2,0,0,1,0
20072,1,0,0,1,0
20073,4,0,0,2,0
20074,1,0,0,0,0
20075,12,0,1,1,0
20076,2,0,0,0,0
20077,2,0,0,2,0
20078,1,0,0,1,0
40020,2,0,0,0,0
40021,12,0,1,0,0
40035,1,0,0,0,0
40101,6,0,0,0,0
40107,12,0,1,0,0
40162,12,0,1,1,0
40201,7,0,0,0,0
40214,1,0,0,0,0
40216,3,0,0,0,0
40239,0,1,0,0,0
40255,12,0,1,1,0
40256,0,0,0,0,1
40260,6,0,0,0,0
40267,3,0,0,0,0
40285,3,0,1,0,0
40303,5,0,0,0,0
40316,21,0,1,1,0
40347,5,0,0,0,0
40408,14,0,1,2,0
40453,22,0,0,0,0
40475,12,0,1,1,0
40514,6,0,0,0,0
40538,5,0,0,0,0
40539,0,1,0,0,0
40553,3,0,0,0,0
40568,12,0,1,1,0
40719,1,0,0,0,0
40750,14,0,1,1,0
40774,12,0,2,0,0
40784,4,0,0,0,0
40805,7,0,1,1,0
40844,1,0,0,0,0
40845,12,0,1,0,0
40846,6,0,0,0,0
40848,15,0,1,0,0
40849,3,0,1,0,0
40850,1,0,0,0,0
40851,0,0,0,0,1
40852,2,0,0,0,0
40853,12,0,1,1,0
40854,2,0,0,0,0
40855,0,0,3,0,0
40856,3,0,0,0,0
40857,0,0,0,0,2
40858,14,0,1,0,0
40859,1,0,0,0,0
40860,3,0,0,0,0
40861,11,0,0,0,0
40862,0,0,0,0,3
40863,11,0,0,0,0
40864,3,0,0,0,0
40865,3,0,1,0,0
40866,4,0,0,0,0
40867,2,0,0,0,0
40868,2,0,0,0,0
40870,12,0,1,0,0
40871,1,0,0,0,0
40872,5,0,0,0,0
40873,2,0,0,0,0
40874,2,0,0,0,0
40875,0,0,0,0,1
40876,1,0,0,0,0
40877,10,0,1,0,0
40878,2,0,0,0,0
40879,2,0,0,0,0
40880,12,0,1,1,0
40881,0,0,0,0,1
40882,0,0,0,0,1
40883,0,0,0,0,1
50006,3,0,0,0,0
50013,7,0,0,0,0
50023,3,0,0,0,0
50076,3,0,0,0,0
50103,9,0,0,0,0
50143,2,0,0,0,0
50171,12,0,1,1,0
50240,7,0,0,0,0
50267,1,0,0,0,0
50281,14,0,0,0,0
50330,14,0,0,0,0
50379,1,0,1,0,0
50478,6,0,0,0,0
50492,1,0,0,0,0
50506,1,0,0,0,0
50507,4,0,1,0,0
50508,1,0,0,0,0
50509,1,0,0,0,0
50510,3,0,0,0,0
50511,4,0,0,0,0
50512,1,0,0,0,0
50513,1,0,0,0,0
50514,1,0,0,0,0
50515,2,0,0,0,0
50516,2,0,0,0,0
50517,1,0,0,0,0
50518,1,0,0,0,0
50519,1,0,0,0,0
50520,15,0,0,0,0
60255,3,0,0,1,0
60434,10,0,1,0,0
60882,0,0,0,0,1
61743,12,0,1,1,0
62104,12,0,1,1,0
62357,12,0,1,1,0
62683,4,0,0,0,0
62684,1,0,0,0,0
62770,4,0,1,0,0
62814,3,0,0,0,0
